memberID,Date,itemName,quantity,price
2809,10-04-2015,whole milk,8,7858
3180,15-09-2015,bottled beer,22,5222
4539,09-03-2015,whole milk,6,2687
2990,29-06-2015,frankfurter,12,8644
1969,11-02-2015,citrus fruit,28,1615
1191,08-08-2015,hamburger meat,28,3073
2690,20-10-2015,cream,24,2248
3803,20-10-2015,sausage,14,7404
3999,19-04-2015,yogurt,9,8677
3677,30-11-2015,sausage,14,8039
1168,11-02-2015,bottled beer,10,2873
1324,27-12-2015,misc. beverages,30,3951
3829,10-07-2015,pickled vegetables,29,7152
2664,20-09-2015,chicken,22,4661
3002,22-01-2015,chicken,15,5347
4305,23-06-2015,herbs,5,8951
2633,14-02-2015,frankfurter,18,9771
1120,14-01-2015,soda,10,2948
2870,25-02-2015,white bread,30,9644
2977,16-11-2015,chicken,14,9900
2135,25-01-2015,beef,14,3459
4460,12-07-2015,root vegetables,1,4546
2961,21-07-2015,soda,27,4370
2109,24-09-2015,yogurt,3,5541
1023,28-06-2015,white bread,13,7695
2645,26-06-2015,syrup,28,8513
2910,04-12-2015,whole milk,9,3151
3251,09-11-2015,salt,26,1723
2309,29-12-2015,whole milk,2,6398
2553,21-06-2015,other vegetables,1,5635
4100,22-04-2015,sausage,26,2482
2580,17-11-2015,other vegetables,23,7168
4628,10-12-2015,fish,19,9347
1073,08-06-2015,pip fruit,20,2961
1459,18-07-2015,citrus fruit,16,8986
3752,21-08-2015,dishes,28,1590
4655,21-03-2015,meat,15,2858
2484,20-06-2015,pork,17,8192
4990,15-03-2015,sausage,25,6305
2356,02-02-2015,pip fruit,18,7171
3476,21-04-2015,bottled water,21,2377
4643,25-01-2015,whole milk,13,3196
3287,02-02-2015,onions,21,7921
3468,14-11-2015,liver loaf,16,3734
2779,27-12-2015,meat,13,2528
3811,11-05-2015,root vegetables,18,9289
3122,13-10-2015,citrus fruit,5,7639
2874,22-01-2015,soda,10,9969
3148,28-03-2015,bottled beer,3,7734
4359,24-09-2015,dessert,2,2974
4510,26-03-2015,bottled beer,21,3199
3298,28-04-2015,roll products,20,5808
3285,12-07-2015,sausage,27,5582
4752,11-02-2015,yogurt,16,5587
4741,25-02-2015,chicken,30,4593
3557,24-05-2015,meat,22,2408
4328,21-07-2015,citrus fruit,11,7821
1052,06-07-2015,butter milk,5,1764
1719,17-09-2015,nuts/prunes,3,7508
1360,05-02-2015,root vegetables,2,2427
1299,03-06-2015,bottled beer,26,8102
4260,16-11-2015,chicken,28,6817
1785,15-07-2015,butter,6,8115
3835,06-01-2015,tropical fruit,4,1990
1720,05-12-2015,root vegetables,17,4929
1872,05-04-2015,tropical fruit,25,9455
1406,23-03-2015,sausage,16,2945
3560,29-09-2015,bottled water,5,2913
4628,29-11-2015,salty snack,18,7698
2692,09-10-2015,beef,17,9899
4843,13-05-2015,whole milk,18,7492
4395,25-06-2015,ham,14,2825
1196,27-11-2015,mayonnaise,2,7681
1076,14-05-2015,frankfurter,6,7664
3519,28-01-2015,hamburger meat,25,5892
1335,18-10-2015,whipped/sour cream,19,9961
4988,29-10-2015,candles,5,7886
4437,20-10-2015,beverages,19,4804
2262,04-10-2015,tropical fruit,14,6598
4320,07-01-2015,yogurt,6,7825
1155,01-04-2015,whole milk,12,8891
3101,17-12-2015,sausage,30,3576
2433,19-10-2015,bottled water,2,5320
2051,14-11-2015,canned beer,3,8508
3144,16-08-2015,tropical fruit,24,4924
2000,23-08-2015,bottled beer,24,8867
2427,26-06-2015,pork,19,6697
2916,13-06-2015,salty snack,3,6240
1609,17-12-2015,rolls/buns,14,3336
2982,25-06-2015,citrus fruit,17,8315
1804,30-11-2015,sausage,25,4226
4997,27-12-2015,tropical fruit,28,7756
2789,28-01-2015,whole milk,5,2428
2512,23-04-2015,canned beer,28,9373
2641,01-03-2015,whole milk,1,9306
2102,10-05-2015,rolls/buns,6,4296
2979,17-07-2015,sausage,12,2586
3685,04-03-2015,tropical fruit,6,3498
2918,11-10-2015,bottled beer,7,4948
4640,31-01-2015,domestic eggs,14,2887
1149,06-08-2015,soda,7,7727
4608,05-01-2015,whole milk,10,2416
3794,26-11-2015,tropical fruit,22,4218
3014,04-11-2015,ham,19,6292
2083,28-03-2015,brandy,18,6133
1656,13-08-2015,hard cheese,3,4272
1482,24-07-2015,bottled beer,25,2320
3050,20-10-2015,other vegetables,28,5665
3882,23-04-2015,finished products,6,8498
2618,03-12-2015,misc. beverages,12,3577
4888,13-02-2015,canned beer,3,3404
2523,12-01-2015,yogurt,6,7154
4633,14-04-2015,bottled water,16,9226
2440,02-03-2015,tropical fruit,1,6206
2100,05-07-2015,frankfurter,8,8167
3691,12-02-2015,yogurt,11,6222
4499,06-05-2015,bottled beer,19,6921
2370,28-08-2015,tropical fruit,29,1660
3831,14-10-2015,UHT-milk,27,5157
4744,28-10-2015,citrus fruit,16,8568
4919,12-03-2015,newspapers,24,2411
4876,21-02-2015,soda,11,5074
1296,20-08-2015,tropical fruit,1,5338
4845,28-08-2015,bottled water,6,2475
4606,13-03-2015,canned beer,21,3643
1438,26-02-2015,onions,14,7318
2777,24-05-2015,pastry,12,4453
4220,10-08-2015,tropical fruit,19,4932
1943,07-01-2015,hamburger meat,17,4912
3535,01-09-2015,pip fruit,14,8690
2194,09-01-2015,soda,14,3547
2326,29-11-2015,pork,9,6210
4189,07-04-2015,rolls/buns,9,4506
1023,06-01-2015,whipped/sour cream,10,2026
3886,01-04-2015,soda,5,6132
1443,09-10-2015,butter,9,6504
1395,26-06-2015,canned beer,14,6108
1291,14-01-2015,tropical fruit,16,4546
1374,10-03-2015,whole milk,27,5953
4015,20-02-2015,yogurt,2,5029
3009,18-02-2015,sausage,19,6126
2961,16-11-2015,frankfurter,20,3006
3260,08-07-2015,meat,3,8127
1793,19-05-2015,canned beer,24,7724
2985,05-01-2015,tropical fruit,28,5996
1205,14-03-2015,yogurt,19,2183
1116,08-10-2015,newspapers,1,3502
1633,09-08-2015,condensed milk,4,5966
3600,30-07-2015,pip fruit,20,3497
4740,10-07-2015,coffee,13,2784
2677,23-12-2015,sausage,9,9101
1540,14-08-2015,whole milk,21,6346
4323,26-03-2015,frankfurter,20,7656
4320,18-04-2015,canned beer,18,7795
1363,16-06-2015,whole milk,18,5723
1761,09-08-2015,rolls/buns,17,8194
1733,23-06-2015,pip fruit,24,5466
1994,05-10-2015,canned beer,13,3254
4300,04-04-2015,citrus fruit,16,3457
4298,25-07-2015,butter,19,2620
1097,01-11-2015,tropical fruit,10,3838
3766,07-05-2015,citrus fruit,26,3228
2348,28-02-2015,citrus fruit,15,8236
4588,08-11-2015,butter,21,9389
3784,14-06-2015,seasonal products,3,3504
2787,05-03-2015,brown bread,17,9190
2056,24-11-2015,newspapers,11,5343
3986,25-07-2015,tropical fruit,26,3383
3861,07-07-2015,rolls/buns,8,1942
1094,07-01-2015,sausage,2,3655
4743,24-01-2015,sausage,26,3421
3543,02-06-2015,whole milk,14,7932
4914,14-03-2015,pip fruit,27,2862
2004,21-08-2015,yogurt,13,9800
4171,03-06-2015,yogurt,11,9358
3041,15-09-2015,sausage,11,7069
1324,10-07-2015,citrus fruit,9,6273
1524,06-08-2015,UHT-milk,1,6813
4260,30-05-2015,sausage,3,6772
1494,29-09-2015,whole milk,19,7749
2521,03-03-2015,citrus fruit,23,6302
2225,28-04-2015,pork,22,4531
3486,23-12-2015,pip fruit,30,1834
1422,28-02-2015,canned beer,23,7239
3082,20-02-2015,canned beer,30,6074
1114,12-03-2015,dog food,5,5834
4773,31-10-2015,salty snack,25,5589
1939,30-10-2015,root vegetables,23,9230
2723,03-11-2015,meat,16,4226
1361,08-09-2015,whole milk,23,3969
2294,10-05-2015,rolls/buns,23,2665
3915,05-03-2015,pork,6,3395
3579,30-12-2015,other vegetables,3,2989
2051,20-04-2015,whole milk,4,1830
2113,07-09-2015,bottled water,24,2336
1909,31-08-2015,sausage,7,5768
2328,22-02-2015,beef,21,1648
2948,19-06-2015,organic sausage,7,6795
3504,20-05-2015,frozen meals,3,9273
3069,09-04-2015,mustard,28,9937
2142,19-05-2015,yogurt,4,3197
4411,17-04-2015,meat,23,5493
1993,08-07-2015,tropical fruit,20,4041
4579,09-01-2015,pip fruit,14,7627
1177,14-10-2015,rolls/buns,2,4090
2499,24-04-2015,root vegetables,21,6877
4427,14-01-2015,tropical fruit,29,5463
2883,12-10-2015,whipped/sour cream,19,5243
1242,04-12-2015,sausage,5,3605
3409,11-12-2015,frankfurter,3,2112
1307,22-06-2015,meat,11,6809
3507,10-11-2015,whole milk,19,6413
2606,26-01-2015,chicken,23,5588
3048,06-06-2015,long life bakery product,29,1728
2007,23-11-2015,cream cheese,28,4507
3072,26-01-2015,whole milk,3,3026
3354,14-01-2015,citrus fruit,29,3629
3656,11-03-2015,tropical fruit,16,9544
4417,18-05-2015,sausage,20,9592
3296,06-06-2015,whole milk,18,8102
1323,30-04-2015,soups,13,7134
1754,17-09-2015,citrus fruit,29,9651
3872,03-11-2015,beef,18,4430
3691,05-02-2015,canned beer,7,5176
1218,29-12-2015,tropical fruit,25,8165
1381,23-03-2015,beverages,30,3779
4550,02-03-2015,canned beer,27,8526
1377,06-02-2015,meat,22,9677
4388,19-02-2015,cream cheese,30,2511
2157,14-07-2015,meat,22,3032
3321,25-12-2015,sausage,12,7618
3205,11-12-2015,frankfurter,15,5480
4444,22-07-2015,sausage,1,6541
2348,01-11-2015,whole milk,27,7375
4275,18-08-2015,whole milk,2,1736
3664,04-05-2015,frozen vegetables,21,9052
1627,11-02-2015,root vegetables,16,6576
1641,27-05-2015,pip fruit,27,7403
1461,21-12-2015,bottled water,26,3959
4266,17-06-2015,soda,28,3202
2754,02-05-2015,liver loaf,30,7818
3117,30-09-2015,citrus fruit,9,9171
1654,29-04-2015,dish cleaner,18,2664
1154,17-05-2015,citrus fruit,14,4089
1333,22-09-2015,ham,25,7699
2188,28-07-2015,hamburger meat,12,5931
4679,16-05-2015,pork,11,5891
2495,28-07-2015,nuts/prunes,27,4649
4117,10-12-2015,canned beer,27,2448
4035,12-01-2015,sausage,6,6287
1500,06-01-2015,rolls/buns,2,2560
4357,13-04-2015,sausage,19,6644
1199,21-11-2015,rolls/buns,27,8687
4467,22-11-2015,frozen vegetables,30,5226
4220,21-11-2015,pip fruit,1,4807
4376,16-07-2015,whole milk,17,9959
4190,24-12-2015,frankfurter,20,2938
4501,15-06-2015,other vegetables,18,2590
1454,22-10-2015,white bread,25,3470
3922,01-04-2015,citrus fruit,25,6198
3586,02-05-2015,whole milk,19,8116
2139,16-04-2015,frankfurter,29,8393
2475,10-11-2015,beverages,17,9452
3419,05-12-2015,red/blush wine,7,9994
2518,03-07-2015,soda,3,3762
1690,03-03-2015,sausage,23,3868
1281,02-06-2015,finished products,25,7091
2176,04-02-2015,pastry,17,6750
2787,13-03-2015,specialty chocolate,26,5676
3460,14-02-2015,tropical fruit,11,8937
3224,19-01-2015,bottled beer,28,6016
1540,26-11-2015,skin care,2,3313
3942,04-04-2015,condensed milk,19,8919
2939,03-08-2015,root vegetables,18,9632
3807,26-10-2015,pip fruit,11,8566
3380,16-05-2015,root vegetables,18,7786
1785,07-06-2015,sausage,5,6695
2625,06-03-2015,bottled beer,11,2222
1828,24-03-2015,brown bread,23,4791
4225,08-05-2015,hard cheese,7,2867
1646,28-08-2015,soda,9,5641
1412,16-11-2015,soda,2,3572
1892,24-04-2015,whole milk,21,3874
2535,10-11-2015,frankfurter,16,6248
4107,15-11-2015,tropical fruit,24,3189
1452,29-03-2015,liver loaf,17,4835
4853,17-09-2015,yogurt,2,8864
2196,23-08-2015,soda,5,4135
1026,28-05-2015,root vegetables,27,2892
3879,03-12-2015,hamburger meat,9,6314
4967,23-09-2015,pip fruit,12,4601
3408,05-11-2015,bottled beer,9,5065
3732,26-01-2015,pip fruit,12,4368
1040,26-11-2015,tropical fruit,18,6293
2612,31-05-2015,dessert,21,5946
1137,26-09-2015,whole milk,10,7590
4223,15-06-2015,liver loaf,18,8904
3832,17-07-2015,frankfurter,24,9742
2179,16-04-2015,dessert,2,5017
2604,12-02-2015,root vegetables,2,7425
2238,20-03-2015,cream cheese,1,4682
2589,12-02-2015,canned beer,5,9220
2402,06-09-2015,whole milk,6,1584
4130,06-11-2015,rolls/buns,9,3480
4841,17-12-2015,canned beer,18,2647
1734,08-06-2015,sausage,9,5304
3748,27-03-2015,canned beer,3,9994
1021,22-10-2015,liquor,1,3595
1104,04-01-2015,yogurt,2,9093
2613,09-01-2015,soups,6,1661
4204,16-10-2015,whole milk,24,3579
2022,22-07-2015,sausage,17,7551
2242,05-06-2015,rolls/buns,9,7248
4352,20-07-2015,pork,6,6323
1945,05-02-2015,curd,27,4934
1427,26-11-2015,rolls/buns,14,1726
3709,08-09-2015,frankfurter,30,7909
1349,13-04-2015,bottled water,8,4917
4691,08-01-2015,soda,26,5621
1465,26-06-2015,meat,2,8939
2867,16-07-2015,turkey,4,9966
2381,17-05-2015,coffee,24,8949
2471,13-08-2015,rolls/buns,6,6001
3252,22-08-2015,citrus fruit,25,3187
4077,18-03-2015,canned beer,24,8115
2359,21-04-2015,pastry,30,2320
4430,02-12-2015,frozen meals,9,3213
3456,10-09-2015,whipped/sour cream,7,8121
2563,03-06-2015,rolls/buns,20,2522
2386,04-10-2015,soda,30,8543
4909,26-10-2015,spread cheese,21,8063
1014,03-10-2015,whole milk,30,3621
1389,18-02-2015,root vegetables,21,9281
4800,24-12-2015,frankfurter,2,7071
1069,20-08-2015,bottled beer,9,9148
1833,12-07-2015,soda,14,1905
4028,08-07-2015,other vegetables,4,9641
3919,09-02-2015,curd,12,3389
3086,02-01-2015,pip fruit,13,6889
2708,17-02-2015,instant coffee,14,9529
3513,29-08-2015,frankfurter,28,9738
3774,16-09-2015,beef,20,2334
4827,27-01-2015,curd,18,3854
4213,23-08-2015,hamburger meat,1,4088
4536,24-02-2015,citrus fruit,5,9814
1489,23-06-2015,rolls/buns,26,4762
2005,22-09-2015,bottled beer,28,2286
2429,29-06-2015,pork,26,2806
2721,10-08-2015,cream cheese,19,3348
3909,09-02-2015,tropical fruit,18,7434
4808,20-08-2015,beverages,14,4620
4024,16-10-2015,pork,28,5510
2855,03-02-2015,sausage,21,2937
4881,28-07-2015,yogurt,14,6490
1214,10-01-2015,meat,14,9929
1608,10-11-2015,tropical fruit,3,8795
1724,09-09-2015,hamburger meat,26,5823
1911,02-06-2015,root vegetables,2,7609
3881,02-04-2015,chicken,7,6280
1780,27-08-2015,dessert,30,8898
4675,14-09-2015,coffee,20,5576
3497,24-09-2015,pip fruit,13,5300
1000,15-03-2015,sausage,10,9830
3955,28-08-2015,sausage,4,9027
4232,19-12-2015,whole milk,30,7143
3472,28-02-2015,citrus fruit,25,5426
4217,05-02-2015,bottled water,4,7102
3778,01-10-2015,pastry,17,3968
2666,06-04-2015,sausage,4,3221
3518,18-05-2015,sausage,21,3844
4525,28-09-2015,whole milk,30,7986
2975,28-01-2015,liver loaf,4,2977
1339,28-11-2015,bottled water,30,3796
2001,28-01-2015,beef,18,3547
2091,19-10-2015,pet care,8,4220
2453,28-08-2015,meat,10,5426
4681,28-02-2015,cookware,8,1584
2618,14-09-2015,bottled beer,23,6930
3389,26-01-2015,whole milk,10,7353
3044,29-09-2015,frozen meals,9,6742
3039,02-09-2015,dessert,7,3148
4563,14-05-2015,grapes,17,2704
2683,11-08-2015,rolls/buns,11,6612
4063,12-11-2015,sausage,7,6594
3014,19-10-2015,sausage,10,6530
4356,01-12-2015,butter,25,6601
3050,06-05-2015,chicken,10,9454
3613,05-06-2015,whole milk,1,8209
3152,24-11-2015,rolls/buns,11,4890
4187,28-10-2015,rolls/buns,13,7338
2001,03-03-2015,citrus fruit,26,5186
1584,26-01-2015,rolls/buns,17,9546
1475,28-03-2015,pasta,24,2430
4942,06-08-2015,sausage,9,4848
2083,07-11-2015,tropical fruit,11,8526
4685,27-08-2015,waffles,26,2399
2070,24-03-2015,citrus fruit,7,9136
2657,01-04-2015,pasta,23,7985
4012,04-04-2015,semi-finished bread,28,3254
2698,24-01-2015,beef,15,5733
2222,28-12-2015,whole milk,13,9317
2421,27-10-2015,candy,26,5861
2410,21-11-2015,bottled water,3,1761
2728,28-11-2015,whole milk,14,3294
4810,17-03-2015,bottled beer,24,9381
1391,01-08-2015,yogurt,19,5132
2167,08-12-2015,whole milk,22,8704
3048,20-08-2015,sausage,26,4234
3876,03-10-2015,other vegetables,6,3832
3937,19-11-2015,tropical fruit,16,5320
1167,16-02-2015,coffee,17,7296
4031,14-01-2015,root vegetables,20,7059
2946,24-05-2015,frankfurter,10,7116
2672,09-03-2015,ham,27,5379
3529,05-03-2015,pip fruit,3,1867
3986,18-11-2015,yogurt,22,2856
3312,29-07-2015,meat,5,9636
2392,15-12-2015,soda,11,6405
1756,03-03-2015,pork,12,7233
2875,01-11-2015,whole milk,7,2741
3871,31-07-2015,bottled beer,27,2074
4512,21-12-2015,bottled water,3,7854
2426,26-08-2015,specialty bar,14,5698
3728,04-10-2015,berries,16,3473
1093,28-03-2015,dessert,18,1998
3322,25-04-2015,ham,27,9284
1386,31-07-2015,pork,5,7138
3429,10-05-2015,cat food,1,9622
1932,07-09-2015,whole milk,8,7665
1865,03-12-2015,margarine,14,9494
4672,13-02-2015,whole milk,14,4454
4432,28-05-2015,whole milk,30,5078
2129,11-08-2015,other vegetables,13,4498
1104,18-03-2015,domestic eggs,1,7979
3529,13-09-2015,canned beer,30,6023
3271,27-12-2015,sausage,14,3505
1002,30-08-2015,butter milk,8,7286
2184,09-06-2015,ham,12,8889
4648,08-10-2015,whole milk,24,3277
3595,15-10-2015,other vegetables,25,3687
2752,10-10-2015,sausage,2,9801
4101,30-04-2015,bottled beer,14,5146
1793,04-12-2015,misc. beverages,4,4501
4224,04-10-2015,brown bread,22,4416
2846,15-08-2015,whipped/sour cream,3,7368
1697,23-02-2015,tropical fruit,18,7529
3884,07-04-2015,citrus fruit,1,4626
2669,24-09-2015,pip fruit,29,4828
4843,25-02-2015,waffles,23,4673
1663,11-11-2015,tropical fruit,20,6412
4169,19-03-2015,frankfurter,11,2399
2799,25-05-2015,sausage,26,5218
2178,20-12-2015,frankfurter,20,5055
3312,24-12-2015,curd,26,9421
3609,11-07-2015,meat,26,2664
1004,02-12-2015,other vegetables,29,5477
2401,15-01-2015,whole milk,4,7498
4165,10-02-2015,domestic eggs,30,9034
2017,14-02-2015,pip fruit,24,7232
2485,18-05-2015,other vegetables,29,9379
2261,18-06-2015,sausage,21,5131
1437,15-08-2015,salty snack,27,5152
4065,11-05-2015,margarine,14,5343
1904,18-04-2015,whole milk,25,6454
4573,28-05-2015,frankfurter,24,3152
4233,16-06-2015,whole milk,10,1809
3928,26-09-2015,whole milk,7,9108
4916,25-01-2015,brown bread,29,6145
2883,16-04-2015,oil,24,1865
2938,25-06-2015,liquor (appetizer),25,5138
1063,23-01-2015,rolls/buns,9,2529
3365,28-06-2015,bottled water,1,7885
2795,06-05-2015,citrus fruit,2,2277
1336,04-04-2015,citrus fruit,16,3730
2937,31-07-2015,whole milk,19,7197
3391,21-12-2015,frankfurter,23,2598
3719,04-06-2015,soda,15,5113
3986,26-05-2015,meat,12,1863
2757,15-02-2015,sausage,14,4653
1783,07-07-2015,sausage,3,1975
4234,02-08-2015,chocolate,21,3566
3484,05-08-2015,canned beer,21,9557
3337,10-01-2015,bottled beer,7,5079
2472,17-01-2015,liver loaf,17,4620
1355,25-02-2015,pastry,10,5108
3072,08-06-2015,beef,18,6591
1817,21-08-2015,canned beer,10,6479
2063,10-09-2015,newspapers,19,4965
4216,28-04-2015,sausage,1,5338
2984,24-02-2015,citrus fruit,17,1567
3365,25-10-2015,canned beer,25,4879
2260,27-06-2015,frankfurter,25,2460
4798,24-08-2015,rolls/buns,20,2026
4952,22-10-2015,canned beer,19,2139
4778,24-01-2015,frankfurter,12,4733
1517,01-03-2015,frankfurter,11,2265
2433,31-07-2015,soda,19,2266
3938,31-07-2015,meat,27,1904
2569,30-06-2015,white wine,7,6719
2092,24-05-2015,sausage,7,1712
3174,09-02-2015,brown bread,29,7526
4513,04-11-2015,frozen fruits,21,3916
2467,04-02-2015,hard cheese,24,4938
3508,25-07-2015,dessert,11,5882
1939,02-07-2015,coffee,17,7295
1636,04-05-2015,other vegetables,19,6016
2443,12-01-2015,frankfurter,8,5182
4911,07-01-2015,pork,15,6636
3835,16-09-2015,yogurt,16,4055
2363,22-05-2015,beef,25,7072
2344,19-04-2015,ham,29,5933
3911,15-02-2015,frankfurter,3,8892
1450,08-07-2015,hamburger meat,5,4848
3495,18-11-2015,white wine,10,5373
1625,27-11-2015,packaged fruit/vegetables,12,2039
3265,09-12-2015,specialty bar,23,9363
3247,01-11-2015,cat food,27,2919
1777,08-07-2015,finished products,8,7710
1862,05-09-2015,pork,27,3683
2942,01-02-2015,pork,15,6309
2932,22-01-2015,root vegetables,8,7128
4049,01-08-2015,tropical fruit,17,3715
1954,06-08-2015,pork,6,5699
2321,16-06-2015,bottled beer,7,6691
2930,23-03-2015,whole milk,19,4143
3214,27-03-2015,butter milk,12,7773
4877,20-06-2015,sausage,11,7110
1277,07-06-2015,whole milk,7,7375
2239,13-12-2015,whole milk,21,4849
4929,26-03-2015,misc. beverages,30,9731
1390,02-03-2015,waffles,7,6877
1870,09-09-2015,hamburger meat,29,8759
3405,03-04-2015,white wine,29,3339
2338,08-12-2015,canned beer,14,8780
2051,11-09-2015,frankfurter,7,9785
3504,06-07-2015,root vegetables,3,8858
3405,13-04-2015,ice cream,28,5449
2512,02-09-2015,processed cheese,2,8209
4038,06-11-2015,tropical fruit,13,7193
1759,26-09-2015,ham,10,6035
2813,01-10-2015,sausage,21,5908
3055,18-08-2015,other vegetables,8,1790
1733,18-03-2015,coffee,3,7983
1913,18-08-2015,pip fruit,30,3117
4864,27-03-2015,whole milk,27,5387
4812,27-05-2015,soda,3,7291
3042,05-10-2015,whole milk,5,9451
4988,04-10-2015,beverages,6,7685
4486,21-07-2015,hygiene articles,8,2516
4069,03-05-2015,pork,14,5531
4600,14-07-2015,salty snack,16,4684
3588,05-05-2015,pip fruit,6,3313
4175,29-01-2015,dessert,18,8814
2599,30-07-2015,white wine,2,6622
4671,15-07-2015,instant coffee,25,8041
2270,09-06-2015,pastry,30,2982
2494,05-05-2015,canned beer,18,6412
1406,28-12-2015,sausage,24,2782
3910,18-12-2015,rolls/buns,15,9260
3358,21-02-2015,dog food,11,2238
1943,14-01-2015,chicken,30,2970
1995,12-06-2015,soda,18,5283
4666,24-02-2015,instant coffee,10,3001
1994,11-03-2015,whole milk,11,5596
4892,09-01-2015,citrus fruit,21,8798
3531,29-08-2015,liver loaf,16,9743
1148,15-04-2015,sausage,4,2188
1787,31-10-2015,finished products,3,4397
4215,31-05-2015,canned beer,3,6851
2158,01-08-2015,ham,10,9040
2510,29-09-2015,soda,24,3891
3180,19-10-2015,pastry,24,2656
3207,08-08-2015,tropical fruit,26,8061
1226,12-11-2015,citrus fruit,11,5199
1682,25-06-2015,pip fruit,2,6295
1509,04-11-2015,yogurt,21,9586
2364,21-06-2015,root vegetables,10,5746
4679,10-11-2015,waffles,15,7051
4324,05-01-2015,sausage,19,8782
3497,14-06-2015,soda,19,6678
1008,21-07-2015,soda,21,7320
4572,29-10-2015,whole milk,2,9471
4030,04-07-2015,sausage,29,8601
2422,12-08-2015,sausage,4,6825
2694,24-11-2015,whole milk,22,2939
3481,03-08-2015,pork,21,9327
3821,03-01-2015,whole milk,29,5281
3752,20-08-2015,whole milk,8,2510
3262,08-12-2015,rolls/buns,14,4367
1370,28-06-2015,whole milk,13,1723
1090,31-08-2015,whisky,6,6020
3862,18-11-2015,newspapers,6,5656
4495,08-04-2015,rubbing alcohol,17,5428
2492,01-11-2015,ham,27,8814
4688,01-08-2015,sausage,2,8618
3633,14-07-2015,bottled beer,16,8631
3709,08-08-2015,pork,29,8677
1220,09-02-2015,specialty chocolate,9,3842
4236,25-11-2015,frankfurter,21,8262
3308,19-08-2015,nut snack,10,6408
1183,12-06-2015,bottled beer,4,9197
1999,24-08-2015,misc. beverages,30,6154
4828,11-10-2015,pork,14,9472
3608,12-10-2015,whole milk,6,6695
3983,09-09-2015,chocolate,4,3339
3460,24-07-2015,root vegetables,20,6731
1703,21-02-2015,waffles,28,3399
3002,13-08-2015,citrus fruit,15,8687
4836,17-08-2015,pork,3,9157
1561,05-06-2015,dish cleaner,29,7758
4731,04-04-2015,rolls/buns,17,3822
3812,13-11-2015,rolls/buns,26,5430
2097,01-10-2015,chicken,18,9834
4986,28-01-2015,pork,8,3479
